Location,MSAS,Year,Day,Ratio,Moon,Moon_fraction_perc,Moon_altitude_deg,Cloud_time,Clouds_total,Clouds_low,Clouds_mid,Clouds_high,Lightpolution,Temperature,Month,Moon_fraction,Moon_altitude
Borkum-Ostland,22.136,2023,23,0.36,No,10,0,2023-02-23 02:00:00,100,100,26,98,No,6.34,2,0 till 25 %,0 deg.
Borkum-Ostland,22.238,2023,23,0.36,No,10,0,2023-02-23 03:00:00,100,100,54,98,No,6.4,2,0 till 25 %,0 deg.
Borkum-Ostland,22.352,2023,23,0.36,No,10,0,2023-02-23 04:00:00,100,100,14,100,No,6.4,2,0 till 25 %,0 deg.
Borkum-Ostland,22.714,2023,23,0.36,No,10,0,2023-02-23 05:00:00,100,100,27,98,No,6.4,2,0 till 25 %,0 deg.
Borkum-Ostland,21.13,2023,23,0.36,No,10,0,2023-02-23 06:00:00,100,100,35,44,No,6.4,2,0 till 25 %,0 deg.
Borkum-Ostland,21.114,2023,24,0.36,No,18,0,2023-02-23 23:00:00,90,100,0,1,No,4.74,2,0 till 25 %,0 deg.
Borkum-Ostland,21.329,2023,24,0.36,No,18,0,2023-02-24 00:00:00,100,100,0,98,No,4.1,2,0 till 25 %,0 deg.
Borkum-Ostland,21.43,2023,24,0.36,No,18,0,2023-02-24 01:00:00,90,67,0,99,No,2.9,2,0 till 25 %,0 deg.
Borkum-Ostland,21.384,2023,24,0.36,No,18,0,2023-02-24 02:00:00,100,94,5,100,No,2.96,2,0 till 25 %,0 deg.
Borkum-Ostland,21.806,2023,24,0.36,No,18,0,2023-02-24 03:00:00,100,44,94,100,No,3.98,2,0 till 25 %,0 deg.
Borkum-Ostland,21.45,2023,24,0.36,No,18,0,2023-02-24 04:00:00,100,22,100,100,No,4.5,2,0 till 25 %,0 deg.
Borkum-Ostland,21.47,2023,24,0.36,No,18,0,2023-02-24 05:00:00,90,0,100,100,No,4.8,2,0 till 25 %,0 deg.
Borkum-Ostland,20.834,2023,24,0.36,No,18,0,2023-02-24 06:00:00,100,100,100,100,No,4.34,2,0 till 25 %,0 deg.
Borkum-Ostland,20.196,2023,18,0.36,No,19,0,2023-03-17 20:00:00,89,1,96,100,No,8.3,3,0 till 25 %,0 deg.
Borkum-Ostland,20.58,2023,18,0.36,No,19,0,2023-03-17 21:00:00,50,0,34,100,No,8.7,3,0 till 25 %,0 deg.
Borkum-Ostland,20.712,2023,18,0.36,No,19,0,2023-03-17 22:00:00,61,0,51,100,No,7.4,3,0 till 25 %,0 deg.
Borkum-Ostland,20.806,2023,18,0.36,No,19,0,2023-03-17 23:00:00,87,1,94,100,No,7.76,3,0 till 25 %,0 deg.
Borkum-Ostland,21.18,2023,18,0.36,No,19,0,2023-03-18 00:00:00,93,3,100,100,No,8.0,3,0 till 25 %,0 deg.
Borkum-Ostland,21.188,2023,18,0.36,No,19,0,2023-03-18 01:00:00,100,78,98,100,No,8.0,3,0 till 25 %,0 deg.
Borkum-Ostland,21.216,2023,18,0.36,No,19,0,2023-03-18 02:00:00,100,77,68,47,No,8.0,3,0 till 25 %,0 deg.
Borkum-Ostland,21.44,2023,18,0.36,No,19,0,2023-03-18 03:00:00,26,14,22,0,No,7.7,3,0 till 25 %,0 deg.
Borkum-Ostland,21.538,2023,18,0.36,No,19,0,2023-03-18 04:00:00,15,6,16,0,No,5.34,3,0 till 25 %,0 deg.
Borkum-Ostland,21.294,2023,18,0.36,No,19,0,2023-03-18 05:00:00,77,27,76,23,No,5.86,3,0 till 25 %,0 deg.
Borkum-Ostland,20.898,2023,19,0.36,No,10,0,2023-03-18 21:00:00,11,0,1,35,No,8.0,3,0 till 25 %,0 deg.
Borkum-Ostland,21.494,2023,19,0.36,No,10,0,2023-03-18 22:00:00,59,21,17,100,No,8.0,3,0 till 25 %,0 deg.
Borkum-Ostland,21.57,2023,19,0.36,No,10,0,2023-03-18 23:00:00,61,25,14,100,No,7.7,3,0 till 25 %,0 deg.
Borkum-Ostland,21.264,2023,19,0.36,No,10,0,2023-03-19 00:00:00,62,22,20,100,No,7.7,3,0 till 25 %,0 deg.
Borkum-Ostland,21.018,2023,19,0.36,No,10,0,2023-03-19 01:00:00,51,18,14,89,No,8.18,3,0 till 25 %,0 deg.
Borkum-Ostland,21.376,2023,19,0.36,No,10,0,2023-03-19 02:00:00,47,8,17,100,No,7.7,3,0 till 25 %,0 deg.
Borkum-Ostland,21.798,2023,19,0.36,No,10,0,2023-03-19 03:00:00,75,6,70,92,No,7.94,3,0 till 25 %,0 deg.
Borkum-Ostland,21.9,2023,19,0.36,No,10,0,2023-03-19 04:00:00,70,0,69,94,No,8.7,3,0 till 25 %,0 deg.
Borkum-Ostland,21.876,2023,19,0.36,No,10,0,2023-03-19 05:00:00,100,100,99,62,No,8.38,3,0 till 25 %,0 deg.
Borkum-Ostland,20.5,2023,20,0.36,No,4,0,2023-03-19 21:00:00,90,100,0,0,No,5.8,3,0 till 25 %,0 deg.
Borkum-Ostland,20.852,2023,20,0.36,No,4,0,2023-03-19 22:00:00,100,100,0,55,No,6.04,3,0 till 25 %,0 deg.
Borkum-Ostland,20.968,2023,20,0.36,No,4,0,2023-03-19 23:00:00,100,100,4,100,No,5.8,3,0 till 25 %,0 deg.
Borkum-Ostland,21.254,2023,20,0.36,No,4,0,2023-03-20 00:00:00,100,100,16,64,No,5.8,3,0 till 25 %,0 deg.
Borkum-Ostland,22.046,2023,20,0.36,No,4,0,2023-03-20 01:00:00,100,100,2,100,No,5.98,3,0 till 25 %,0 deg.
Borkum-Ostland,21.58,2023,20,0.36,No,4,0,2023-03-20 02:00:00,100,100,75,100,No,5.8,3,0 till 25 %,0 deg.
Borkum-Ostland,21.57,2023,20,0.36,No,4,0,2023-03-20 03:00:00,100,93,100,100,No,5.98,3,0 till 25 %,0 deg.
Borkum-Ostland,21.48,2023,20,0.36,No,4,0,2023-03-20 04:00:00,100,100,100,100,No,5.8,3,0 till 25 %,0 deg.
Borkum-Ostland,21.494,2023,20,0.36,No,4,0,2023-03-20 05:00:00,100,97,99,100,No,6.04,3,0 till 25 %,0 deg.
Borkum-Ostland,20.69,2023,21,0.36,No,1,0,2023-03-20 21:00:00,100,100,100,16,No,7.4,3,0 till 25 %,0 deg.
Borkum-Ostland,21.152,2023,21,0.36,No,1,0,2023-03-20 22:00:00,100,100,88,0,No,7.0,3,0 till 25 %,0 deg.
Borkum-Ostland,20.814,2023,21,0.36,No,1,0,2023-03-20 23:00:00,96,100,1,17,No,7.0,3,0 till 25 %,0 deg.
Borkum-Ostland,20.91,2023,21,0.36,No,1,0,2023-03-21 00:00:00,100,100,2,98,No,7.4,3,0 till 25 %,0 deg.
Borkum-Ostland,22.16,2023,21,0.36,No,1,0,2023-03-21 01:00:00,100,100,28,22,No,7.4,3,0 till 25 %,0 deg.
Borkum-Ostland,22.272,2023,21,0.36,No,1,0,2023-03-21 02:00:00,100,100,100,100,No,7.7,3,0 till 25 %,0 deg.
Borkum-Ostland,22.268,2023,21,0.36,No,1,0,2023-03-21 03:00:00,100,100,90,100,No,7.7,3,0 till 25 %,0 deg.
Borkum-Ostland,21.99,2023,21,0.36,No,1,0,2023-03-21 04:00:00,100,100,27,1,No,7.7,3,0 till 25 %,0 deg.
Borkum-Ostland,21.808,2023,21,0.36,No,1,0,2023-03-21 05:00:00,100,100,24,100,No,7.76,3,0 till 25 %,0 deg.
Borkum-Ostland,20.886,2023,22,0.36,No,0,0,2023-03-21 21:00:00,97,100,11,0,No,8.38,3,0 till 25 %,0 deg.
Borkum-Ostland,21.004,2023,22,0.36,No,0,0,2023-03-21 22:00:00,100,100,15,28,No,8.38,3,0 till 25 %,0 deg.
Borkum-Ostland,21.022,2023,22,0.36,No,0,0,2023-03-21 23:00:00,100,100,0,77,No,8.3,3,0 till 25 %,0 deg.
Borkum-Ostland,21.314,2023,22,0.36,No,0,0,2023-03-22 00:00:00,55,27,2,99,No,7.7,3,0 till 25 %,0 deg.
Borkum-Ostland,21.426,2023,22,0.36,No,0,0,2023-03-22 01:00:00,100,40,100,100,No,8.0,3,0 till 25 %,0 deg.
Borkum-Ostland,21.332,2023,22,0.36,No,0,0,2023-03-22 02:00:00,58,17,33,78,No,8.3,3,0 till 25 %,0 deg.
Borkum-Ostland,21.38,2023,22,0.36,No,0,0,2023-03-22 03:00:00,74,1,73,96,No,8.3,3,0 till 25 %,0 deg.
Borkum-Ostland,21.65,2023,22,0.36,No,0,0,2023-03-22 04:00:00,98,9,100,100,No,8.0,3,0 till 25 %,0 deg.
Borkum-Ostland,21.4,2023,22,0.36,No,0,0,2023-03-22 05:00:00,100,76,100,100,No,8.3,3,0 till 25 %,0 deg.
Borkum-Ostland,21.3,2023,23,0.36,No,2,0,2023-03-22 21:00:00,100,100,100,100,No,9.3,3,0 till 25 %,0 deg.
Borkum-Ostland,21.311,2023,23,0.36,No,2,0,2023-03-22 22:00:00,100,100,99,100,No,9.36,3,0 till 25 %,0 deg.
Borkum-Ostland,21.346,2023,23,0.36,No,2,0,2023-03-22 23:00:00,100,62,100,100,No,9.6,3,0 till 25 %,0 deg.
Borkum-Ostland,21.061,2023,23,0.36,No,2,0,2023-03-23 00:00:00,100,42,100,100,No,9.12,3,0 till 25 %,0 deg.
Borkum-Ostland,21.8,2023,23,0.36,No,2,0,2023-03-23 01:00:00,100,99,100,100,No,9.0,3,0 till 25 %,0 deg.
Borkum-Ostland,22.218,2023,23,0.36,No,2,0,2023-03-23 02:00:00,100,100,100,100,No,8.7,3,0 till 25 %,0 deg.
Borkum-Ostland,21.218,2023,23,0.36,No,2,0,2023-03-23 03:00:00,100,46,100,83,No,9.0,3,0 till 25 %,0 deg.
Borkum-Ostland,21.776,2023,23,0.36,No,2,0,2023-03-23 04:00:00,100,95,100,16,No,9.0,3,0 till 25 %,0 deg.
Borkum-Ostland,21.274,2023,23,0.36,No,2,0,2023-03-23 05:00:00,74,46,54,0,No,9.06,3,0 till 25 %,0 deg.
Borkum-Ostland,20.944,2023,24,0.36,No,7,0,2023-03-23 22:00:00,100,17,100,100,No,9.0,3,0 till 25 %,0 deg.
Borkum-Ostland,21.008,2023,24,0.36,No,7,0,2023-03-23 23:00:00,100,38,100,100,No,9.06,3,0 till 25 %,0 deg.
Borkum-Ostland,21.684,2023,24,0.36,No,7,0,2023-03-24 00:00:00,100,100,100,100,No,8.88,3,0 till 25 %,0 deg.
Borkum-Ostland,22.041,2023,24,0.36,No,7,0,2023-03-24 01:00:00,100,100,100,100,No,9.36,3,0 till 25 %,0 deg.
Borkum-Ostland,21.626,2023,24,0.36,No,7,0,2023-03-24 02:00:00,100,82,100,100,No,9.6,3,0 till 25 %,0 deg.
Borkum-Ostland,22.374,2023,24,0.36,No,7,0,2023-03-24 03:00:00,100,100,100,100,No,9.6,3,0 till 25 %,0 deg.
Borkum-Ostland,22.412,2023,24,0.36,No,7,0,2023-03-24 04:00:00,100,100,100,100,No,9.9,3,0 till 25 %,0 deg.
Borkum-Ostland,20.638,2023,24,0.36,No,7,0,2023-03-24 05:00:00,100,100,100,100,No,9.6,3,0 till 25 %,0 deg.
Borkum-Ostland,21.512,2023,25,0.36,No,13,0,2023-03-24 23:00:00,63,61,14,0,No,8.0,3,0 till 25 %,0 deg.
Borkum-Ostland,21.442,2023,25,0.36,No,13,0,2023-03-25 00:00:00,53,50,14,0,No,8.3,3,0 till 25 %,0 deg.
Borkum-Ostland,21.234,2023,25,0.36,No,13,0,2023-03-25 01:00:00,86,43,35,89,No,8.3,3,0 till 25 %,0 deg.
Borkum-Ostland,21.375,2023,25,0.36,No,13,0,2023-03-25 02:00:00,74,46,30,47,No,8.3,3,0 till 25 %,0 deg.
Borkum-Ostland,21.892,2023,25,0.36,No,13,0,2023-03-25 03:00:00,76,44,41,39,No,8.3,3,0 till 25 %,0 deg.
Borkum-Ostland,21.842,2023,25,0.36,No,13,0,2023-03-25 04:00:00,18,17,4,0,No,7.7,3,0 till 25 %,0 deg.
Borkum-Ostland,20.676,2023,25,0.36,No,13,0,2023-03-25 05:00:00,67,50,33,7,No,8.0,3,0 till 25 %,0 deg.
Borkum-Ostland,21.242,2023,26,0.36,No,21,0,2023-03-26 01:00:00,90,100,0,0,No,6.22,3,0 till 25 %,0 deg.
Borkum-Ostland,21.591,2023,26,0.36,No,21,0,2023-03-26 02:00:00,64,71,0,0,No,6.1,3,0 till 25 %,0 deg.
Borkum-Ostland,21.82,2023,26,0.36,No,21,0,2023-03-26 03:00:00,58,65,0,0,No,5.64,3,0 till 25 %,0 deg.
Borkum-Ostland,21.666,2023,26,0.36,No,21,0,2023-03-26 04:00:00,87,97,0,0,No,5.72,3,0 till 25 %,0 deg.
Borkum-Ostland,20.062,2023,26,0.36,No,21,0,2023-03-26 05:00:00,89,99,0,0,No,5.1,3,0 till 25 %,0 deg.
Borkum-Ostland,20.176,2023,16,0.36,No,22,0,2023-04-15 21:00:00,22,10,22,0,No,7.7,4,0 till 25 %,0 deg.
Borkum-Ostland,21.296,2023,16,0.36,No,22,0,2023-04-15 22:00:00,13,0,22,0,No,7.7,4,0 till 25 %,0 deg.
Borkum-Ostland,21.398,2023,16,0.36,No,22,0,2023-04-15 23:00:00,21,13,15,0,No,7.4,4,0 till 25 %,0 deg.
Borkum-Ostland,21.193,2023,16,0.36,No,22,0,2023-04-16 00:00:00,32,20,24,0,No,7.16,4,0 till 25 %,0 deg.
Borkum-Ostland,20.899,2023,16,0.36,No,22,0,2023-04-16 01:00:00,16,3,22,0,No,7.0,4,0 till 25 %,0 deg.
Borkum-Ostland,22.046,2023,16,0.36,No,22,0,2023-04-16 02:00:00,51,37,29,0,No,7.0,4,0 till 25 %,0 deg.
Borkum-Ostland,21.98,2023,16,0.36,No,22,0,2023-04-16 03:00:00,100,100,29,0,No,7.0,4,0 till 25 %,0 deg.
Borkum-Ostland,20.428,2023,16,0.36,No,22,0,2023-04-16 04:00:00,100,91,38,0,No,7.4,4,0 till 25 %,0 deg.
Borkum-Ostland,19.502,2023,17,0.36,No,13,0,2023-04-16 21:00:00,33,6,2,88,No,6.4,4,0 till 25 %,0 deg.
Borkum-Ostland,20.713,2023,17,0.36,No,13,0,2023-04-16 22:00:00,13,2,0,37,No,6.4,4,0 till 25 %,0 deg.
Borkum-Ostland,20.832,2023,17,0.36,No,13,0,2023-04-16 23:00:00,4,0,0,13,No,6.22,4,0 till 25 %,0 deg.
Borkum-Ostland,21.87,2023,17,0.36,No,13,0,2023-04-17 00:00:00,6,4,2,4,No,6.1,4,0 till 25 %,0 deg.
Borkum-Ostland,21.89,2023,17,0.36,No,13,0,2023-04-17 01:00:00,44,27,31,5,No,5.92,4,0 till 25 %,0 deg.
Borkum-Ostland,22.202,2023,17,0.36,No,13,0,2023-04-17 02:00:00,98,92,14,24,No,6.04,4,0 till 25 %,0 deg.
Borkum-Ostland,21.982,2023,17,0.36,No,13,0,2023-04-17 03:00:00,59,39,28,24,No,6.22,4,0 till 25 %,0 deg.
Borkum-Ostland,20.386,2023,17,0.36,No,13,0,2023-04-17 04:00:00,14,2,12,16,No,6.4,4,0 till 25 %,0 deg.
Borkum-Ostland,21.5,2023,18,0.36,No,6,0,2023-04-17 22:00:00,0,0,0,0,No,7.7,4,0 till 25 %,0 deg.
Borkum-Ostland,21.442,2023,18,0.36,No,6,0,2023-04-17 23:00:00,1,0,1,0,No,6.7,4,0 till 25 %,0 deg.
Borkum-Ostland,21.65,2023,18,0.36,No,6,0,2023-04-18 00:00:00,1,0,2,0,No,6.94,4,0 till 25 %,0 deg.
Borkum-Ostland,21.69,2023,18,0.36,No,6,0,2023-04-18 01:00:00,0,0,0,0,No,6.7,4,0 till 25 %,0 deg.
Borkum-Ostland,21.75,2023,18,0.36,No,6,0,2023-04-18 02:00:00,0,0,0,0,No,6.58,4,0 till 25 %,0 deg.
Borkum-Ostland,21.674,2023,18,0.36,No,6,0,2023-04-18 03:00:00,0,0,0,0,No,6.1,4,0 till 25 %,0 deg.
Borkum-Ostland,19.752,2023,18,0.36,No,6,0,2023-04-18 04:00:00,3,0,0,9,No,6.64,4,0 till 25 %,0 deg.
Borkum-Ostland,21.508,2023,19,0.36,No,2,0,2023-04-18 22:00:00,1,1,0,0,No,8.0,4,0 till 25 %,0 deg.
Borkum-Ostland,21.592,2023,19,0.36,No,2,0,2023-04-18 23:00:00,4,5,0,0,No,7.94,4,0 till 25 %,0 deg.
Borkum-Ostland,21.738,2023,19,0.36,No,2,0,2023-04-19 00:00:00,8,9,0,0,No,7.58,4,0 till 25 %,0 deg.
Borkum-Ostland,21.72,2023,19,0.36,No,2,0,2023-04-19 01:00:00,26,0,0,86,No,7.0,4,0 till 25 %,0 deg.
Borkum-Ostland,21.67,2023,19,0.36,No,2,0,2023-04-19 02:00:00,29,0,0,98,No,6.7,4,0 till 25 %,0 deg.
Borkum-Ostland,21.566,2023,19,0.36,No,2,0,2023-04-19 03:00:00,30,0,0,99,No,6.4,4,0 till 25 %,0 deg.
Borkum-Ostland,19.53,2023,19,0.36,No,2,0,2023-04-19 04:00:00,29,0,0,97,No,5.92,4,0 till 25 %,0 deg.
Borkum-Ostland,21.52,2023,20,0.36,No,0,0,2023-04-19 22:00:00,4,0,6,0,No,7.0,4,0 till 25 %,0 deg.
Borkum-Ostland,21.662,2023,20,0.36,No,0,0,2023-04-19 23:00:00,1,0,2,0,No,7.0,4,0 till 25 %,0 deg.
Borkum-Ostland,21.81,2023,20,0.36,No,0,0,2023-04-20 00:00:00,0,0,0,0,No,7.4,4,0 till 25 %,0 deg.
Borkum-Ostland,21.82,2023,20,0.36,No,0,0,2023-04-20 01:00:00,9,0,15,0,No,7.7,4,0 till 25 %,0 deg.
Borkum-Ostland,21.762,2023,20,0.36,No,0,0,2023-04-20 02:00:00,59,0,99,0,No,7.52,4,0 till 25 %,0 deg.
Borkum-Ostland,21.73,2023,20,0.36,No,0,0,2023-04-20 03:00:00,61,1,100,0,No,7.32,4,0 till 25 %,0 deg.
Borkum-Ostland,21.648,2023,21,0.36,No,1,0,2023-04-20 22:00:00,28,24,11,0,No,7.7,4,0 till 25 %,0 deg.
Borkum-Ostland,21.774,2023,21,0.36,No,1,0,2023-04-20 23:00:00,22,11,14,12,No,7.7,4,0 till 25 %,0 deg.
Borkum-Ostland,21.87,2023,21,0.36,No,1,0,2023-04-21 00:00:00,15,1,23,0,No,7.4,4,0 till 25 %,0 deg.
Borkum-Ostland,21.88,2023,21,0.36,No,1,0,2023-04-21 01:00:00,0,0,0,0,No,7.08,4,0 till 25 %,0 deg.
Borkum-Ostland,21.89,2023,21,0.36,No,1,0,2023-04-21 02:00:00,0,0,0,0,No,6.7,4,0 till 25 %,0 deg.
Borkum-Ostland,21.82,2023,21,0.36,No,1,0,2023-04-21 03:00:00,0,0,0,0,No,6.88,4,0 till 25 %,0 deg.
Borkum-Ostland,21.6,2023,22,0.36,No,4,0,2023-04-21 22:00:00,3,0,5,0,No,10.78,4,0 till 25 %,0 deg.
Borkum-Ostland,21.284,2023,22,0.36,No,4,0,2023-04-21 23:00:00,7,0,11,0,No,10.42,4,0 till 25 %,0 deg.
Borkum-Ostland,21.084,2023,22,0.36,No,4,0,2023-04-22 00:00:00,37,8,45,8,No,10.3,4,0 till 25 %,0 deg.
Borkum-Ostland,21.425,2023,22,0.36,No,4,0,2023-04-22 01:00:00,20,3,29,0,No,10.3,4,0 till 25 %,0 deg.
Borkum-Ostland,21.33,2023,22,0.36,No,4,0,2023-04-22 02:00:00,5,3,4,0,No,9.42,4,0 till 25 %,0 deg.
Borkum-Ostland,21.442,2023,22,0.36,No,4,0,2023-04-22 03:00:00,83,0,100,76,No,9.0,4,0 till 25 %,0 deg.
Borkum-Ostland,21.802,2023,23,0.36,No,9,0,2023-04-23 00:00:00,30,2,0,94,No,5.4,4,0 till 25 %,0 deg.
Borkum-Ostland,21.734,2023,23,0.36,No,9,0,2023-04-23 01:00:00,35,0,9,100,No,3.8,4,0 till 25 %,0 deg.
Borkum-Ostland,21.552,2023,23,0.36,No,9,0,2023-04-23 02:00:00,49,0,31,100,No,4.5,4,0 till 25 %,0 deg.
Borkum-Ostland,21.46,2023,23,0.36,No,9,0,2023-04-23 03:00:00,89,0,98,100,No,5.8,4,0 till 25 %,0 deg.
Borkum-Ostland,22.282,2023,24,0.36,No,16,0,2023-04-24 01:00:00,84,19,62,100,No,9.0,4,0 till 25 %,0 deg.
Borkum-Ostland,21.557,2023,24,0.36,No,16,0,2023-04-24 02:00:00,100,93,77,100,No,9.36,4,0 till 25 %,0 deg.
Borkum-Ostland,22.004,2023,24,0.36,No,16,0,2023-04-24 03:00:00,57,28,5,97,No,9.54,4,0 till 25 %,0 deg.
Borkum-Ostland,21.886,2023,25,0.36,No,24,0,2023-04-25 02:00:00,100,100,50,0,No,5.64,4,0 till 25 %,0 deg.
Borkum-Ostland,22.078,2023,25,0.36,No,24,0,2023-04-25 03:00:00,62,46,34,0,No,5.8,4,0 till 25 %,0 deg.
Borkum-Ostland,18.594,2023,16,0.36,No,15,0,2023-05-15 22:00:00,100,100,100,2,No,7.94,5,0 till 25 %,0 deg.
Borkum-Ostland,21.44,2023,16,0.36,No,15,0,2023-05-15 23:00:00,100,100,85,32,No,8.38,5,0 till 25 %,0 deg.
Borkum-Ostland,21.748,2023,16,0.36,No,15,0,2023-05-16 00:00:00,37,27,0,43,No,8.3,5,0 till 25 %,0 deg.
Borkum-Ostland,21.802,2023,16,0.36,No,15,0,2023-05-16 01:00:00,17,6,0,38,No,8.0,5,0 till 25 %,0 deg.
Borkum-Ostland,21.314,2023,16,0.36,No,15,0,2023-05-16 02:00:00,16,17,0,1,No,7.7,5,0 till 25 %,0 deg.
Borkum-Ostland,21.247,2023,17,0.36,No,8,0,2023-05-16 23:00:00,8,9,0,0,No,9.0,5,0 till 25 %,0 deg.
Borkum-Ostland,21.698,2023,17,0.36,No,8,0,2023-05-17 00:00:00,14,16,0,0,No,8.18,5,0 till 25 %,0 deg.
Borkum-Ostland,21.652,2023,17,0.36,No,8,0,2023-05-17 01:00:00,27,30,0,0,No,8.18,5,0 till 25 %,0 deg.
Borkum-Ostland,21.302,2023,17,0.36,No,8,0,2023-05-17 02:00:00,46,51,0,0,No,8.3,5,0 till 25 %,0 deg.
Borkum-Ostland,21.016,2023,18,0.36,No,3,0,2023-05-17 23:00:00,90,100,0,0,No,7.4,5,0 till 25 %,0 deg.
Borkum-Ostland,21.35,2023,18,0.36,No,3,0,2023-05-18 00:00:00,100,87,0,93,No,7.4,5,0 till 25 %,0 deg.
Borkum-Ostland,21.424,2023,18,0.36,No,3,0,2023-05-18 01:00:00,100,94,0,100,No,7.0,5,0 till 25 %,0 deg.
Borkum-Ostland,21.286,2023,18,0.36,No,3,0,2023-05-18 02:00:00,100,90,0,99,No,7.4,5,0 till 25 %,0 deg.
Borkum-Ostland,21.092,2023,19,0.36,No,1,0,2023-05-18 23:00:00,30,0,0,100,No,8.0,5,0 till 25 %,0 deg.
Borkum-Ostland,21.547,2023,19,0.36,No,1,0,2023-05-19 00:00:00,32,0,4,98,No,8.0,5,0 till 25 %,0 deg.
Borkum-Ostland,21.66,2023,19,0.36,No,1,0,2023-05-19 01:00:00,10,0,0,34,No,8.0,5,0 till 25 %,0 deg.
Borkum-Ostland,21.172,2023,19,0.36,No,1,0,2023-05-19 02:00:00,2,0,0,7,No,8.0,5,0 till 25 %,0 deg.
Borkum-Ostland,21.048,2023,20,0.36,No,0,0,2023-05-19 23:00:00,0,0,0,0,No,10.22,5,0 till 25 %,0 deg.
Borkum-Ostland,21.61,2023,20,0.36,No,0,0,2023-05-20 00:00:00,0,0,0,0,No,9.9,5,0 till 25 %,0 deg.
Borkum-Ostland,21.558,2023,20,0.36,No,0,0,2023-05-20 01:00:00,0,0,0,0,No,10.14,5,0 till 25 %,0 deg.
Borkum-Ostland,21.004,2023,20,0.36,No,0,0,2023-05-20 02:00:00,0,0,0,0,No,9.9,5,0 till 25 %,0 deg.
Borkum-Ostland,20.806,2023,21,0.36,No,2,0,2023-05-20 23:00:00,100,100,29,0,No,12.44,5,0 till 25 %,0 deg.
Borkum-Ostland,21.18,2023,21,0.36,No,2,0,2023-05-21 00:00:00,100,100,26,0,No,12.14,5,0 till 25 %,0 deg.
Borkum-Ostland,21.518,2023,21,0.36,No,2,0,2023-05-21 01:00:00,96,99,12,0,No,10.9,5,0 till 25 %,0 deg.
Borkum-Ostland,20.778,2023,21,0.36,No,2,0,2023-05-21 02:00:00,100,96,54,0,No,10.9,5,0 till 25 %,0 deg.
Borkum-Ostland,21.194,2023,22,0.36,No,6,0,2023-05-22 00:00:00,96,9,100,94,No,13.5,5,0 till 25 %,0 deg.
Borkum-Ostland,21.27,2023,22,0.36,No,6,0,2023-05-22 01:00:00,90,0,100,100,No,13.68,5,0 till 25 %,0 deg.
Borkum-Ostland,20.758,2023,22,0.36,No,6,0,2023-05-22 02:00:00,67,0,62,98,No,13.8,5,0 till 25 %,0 deg.
Borkum-Ostland,21.514,2023,23,0.36,No,11,0,2023-05-23 01:00:00,100,100,38,0,No,12.2,5,0 till 25 %,0 deg.
Borkum-Ostland,21.616,2023,23,0.36,No,11,0,2023-05-23 02:00:00,100,100,60,0,No,12.08,5,0 till 25 %,0 deg.
Borkum-Ostland,18.386,2023,23,0.36,No,11,0,2023-05-23 03:00:00,47,42,16,0,No,11.44,5,0 till 25 %,0 deg.
Borkum-Ostland,21.209,2023,24,0.36,No,18,0,2023-05-24 01:00:00,90,100,0,0,No,9.0,5,0 till 25 %,0 deg.
Borkum-Ostland,21.348,2023,24,0.36,No,18,0,2023-05-24 02:00:00,38,42,0,0,No,9.18,5,0 till 25 %,0 deg.
Borkum-Ostland,18.36,2023,15,0.36,No,10,0,2023-06-14 23:00:00,0,0,0,0,No,14.8,6,0 till 25 %,0 deg.
Borkum-Ostland,20.07,2023,15,0.36,No,10,0,2023-06-15 00:00:00,3,0,5,0,No,14.92,6,0 till 25 %,0 deg.
Borkum-Ostland,20.092,2023,15,0.36,No,10,0,2023-06-15 01:00:00,1,0,2,0,No,14.5,6,0 till 25 %,0 deg.
Borkum-Ostland,18.632,2023,15,0.36,No,10,0,2023-06-15 02:00:00,0,0,0,0,No,13.8,6,0 till 25 %,0 deg.
Borkum-Ostland,18.35,2023,16,0.36,No,5,0,2023-06-15 23:00:00,72,0,78,83,No,13.5,6,0 till 25 %,0 deg.
Borkum-Ostland,20.192,2023,16,0.36,No,5,0,2023-06-16 00:00:00,13,0,22,0,No,13.8,6,0 till 25 %,0 deg.
Borkum-Ostland,20.28,2023,16,0.36,No,5,0,2023-06-16 01:00:00,56,0,93,0,No,13.98,6,0 till 25 %,0 deg.
Borkum-Ostland,18.668,2023,16,0.36,No,5,0,2023-06-16 02:00:00,40,0,67,0,No,13.8,6,0 till 25 %,0 deg.
Borkum-Ostland,18.092,2023,17,0.36,No,2,0,2023-06-16 23:00:00,1,0,1,0,No,14.5,6,0 till 25 %,0 deg.
Borkum-Ostland,19.976,2023,17,0.36,No,2,0,2023-06-17 00:00:00,3,0,5,0,No,14.5,6,0 till 25 %,0 deg.
Borkum-Ostland,20.054,2023,17,0.36,No,2,0,2023-06-17 01:00:00,8,0,13,0,No,13.92,6,0 till 25 %,0 deg.
Borkum-Ostland,18.596,2023,17,0.36,No,2,0,2023-06-17 02:00:00,20,21,1,0,No,13.92,6,0 till 25 %,0 deg.
Borkum-Ostland,18.198,2023,18,0.36,No,0,0,2023-06-17 23:00:00,31,1,0,99,No,12.5,6,0 till 25 %,0 deg.
Borkum-Ostland,19.964,2023,18,0.36,No,0,0,2023-06-18 00:00:00,31,1,0,100,No,13.5,6,0 till 25 %,0 deg.
